Site,Year,Start,End,Tran,Plot ,Species,SdlDensity,Poa,BG,Rock,GREAUS_AdultDen
C2071O,2012,10:00,NA,2,16,PHESQU,0,35,28,0,82
C2071O,2012,10:00,NA,2,17,PHESQU,0,60,6,0,82
C2071O,2012,10:00,NA,2,18,PHESQU,0,73,10,0,82
C2071O,2012,10:00,NA,2,19,PHESQU,0,85,7,0,82
C2071O,2012,10:00,NA,2,20,PHESQU,0,78,7,0,82
C2071O,2012,10:00,NA,3,21,PHESQU,0,71,10,0,105
C2071O,2012,10:00,NA,3,22,PHESQU,0,89,6,0,105
C2071O,2012,10:00,NA,3,23,PHESQU,0,60,16,0,105
C2071O,2012,10:00,NA,3,24,PHESQU,0,59,20,0,105
C2071O,2012,10:00,NA,3,25,PHESQU,0,79,16,0,105
C2071O,2012,10:00,NA,3,26,PHESQU,0,75,3,0,105
C2071O,2012,10:00,NA,3,27,PHESQU,0,89,8,0,105
C2071O,2012,10:00,NA,3,28,PHESQU,0,90,4,0,105
C2071O,2012,10:00,NA,3,29,PHESQU,0,38,2,54,105
C2071O,2012,10:00,NA,3,30,PHESQU,0,62,22,0,105
C2071O,2012,10:00,NA,4,31,PHESQU,0,49,14,0,83
C2071O,2012,10:00,NA,4,32,PHESQU,0,70,14,0,83
C2071O,2012,10:00,NA,4,33,PHESQU,0,44,9,0,83
C2071O,2012,10:00,NA,4,34,PHESQU,0,85,11,0,83
C2071O,2012,10:00,NA,4,35,PHESQU,0,58,21,0,83
C2071O,2012,10:00,NA,4,36,PHESQU,0,39,20,0,83
C2071O,2012,10:00,NA,4,37,PHESQU,0,35,59,0,83
C2071O,2012,10:00,NA,4,38,PHESQU,0,60,19,0,83
C2071O,2012,10:00,NA,4,39,PHESQU,0,41,31,0,83
C2071O,2012,10:00,NA,4,40,PHESQU,0,27,18,29,83
C2061O,2012,NA,NA,1,1,PHESQU,0,48,20,0,86
C2061O,2012,NA,NA,1,2,PHESQU,0,70,8,0,86
C2061O,2012,NA,NA,1,3,PHESQU,0,90,2,0,86
C2061O,2012,NA,NA,1,4,PHESQU,0,72,9,0,86
C2061O,2012,NA,NA,1,5,PHESQU,0,80,3,0,86
C2061O,2012,NA,NA,1,6,PHESQU,0,50,2,0,86
C2061O,2012,NA,NA,1,7,PHESQU,0,68,6,0,86
C2061O,2012,NA,NA,1,8,PHESQU,0,73,10,0,86
C2061O,2012,NA,NA,1,9,PHESQU,0,75,8,0,86
C2061O,2012,NA,NA,1,10,PHESQU,0,58,18,0,86
C2061O,2012,NA,NA,2,11,PHESQU,0,40,20,0,65
C2061O,2012,NA,NA,2,12,PHESQU,0,55,22,0,65
C2061O,2012,NA,NA,2,13,PHESQU,0,13,60,0,65
C2061O,2012,NA,NA,2,14,PHESQU,0,96,2,0,65
C2061O,2012,NA,NA,2,15,PHESQU,0,75,10,0,65
C2061O,2012,NA,NA,2,16,PHESQU,0,88,8,0,65
C2061O,2012,NA,NA,2,17,PHESQU,0,35,18,0,65
C2061O,2012,NA,NA,2,18,PHESQU,0,70,12,0,65
C2061O,2012,NA,NA,2,19,PHESQU,0,75,8,0,65
C2061O,2012,NA,NA,2,20,PHESQU,0,77,8,0,65
C2061O,2012,NA,NA,3,21,PHESQU,0,31,29,0,54
C2061O,2012,NA,NA,3,22,PHESQU,0,46,41,0,54
C2061O,2012,NA,NA,3,23,PHESQU,0,48,15,0,54
C2061O,2012,NA,NA,3,24,PHESQU,0,47,31,0,54
C2061O,2012,NA,NA,3,25,PHESQU,0,63,15,0,54
C2061O,2012,NA,NA,3,26,PHESQU,0,54,14,0,54
C2061O,2012,NA,NA,3,27,PHESQU,0,65,10,0,54
C2061O,2012,NA,NA,3,28,PHESQU,0,58,9,0,54
C2061O,2012,NA,NA,3,29,PHESQU,0,86,4,0,54
C2061O,2012,NA,NA,3,30,PHESQU,0,52,13,0,54
C2061O,2012,NA,NA,4,31,PHESQU,0,40,53,0,68
C2061O,2012,NA,NA,4,32,PHESQU,0,50,4,0,68
C2061O,2012,NA,NA,4,33,PHESQU,0,51,20,0,68
C2061O,2012,NA,NA,4,34,PHESQU,0,61,13,0,68
C2061O,2012,NA,NA,4,35,PHESQU,0,71,12,0,68
C2061O,2012,NA,NA,4,36,PHESQU,0,79,16,0,68
C2061O,2012,NA,NA,4,37,PHESQU,0,67,15,0,68
C2061O,2012,NA,NA,4,38,PHESQU,0,68,3,0,68
C2061O,2012,NA,NA,4,39,PHESQU,0,85,3,0,68
C2061O,2012,NA,NA,4,40,PHESQU,0,30,4,0,68
R2092O,2012,16:15,18:20,1,1,PHESQU,0,65,1,0,57
R2092O,2012,16:15,18:20,1,2,PHESQU,0,80,3,0,57
R2092O,2012,16:15,18:20,1,3,PHESQU,0,93,18,0,57
R2092O,2012,16:15,18:20,1,4,PHESQU,0,60,8,0,57
R2092O,2012,16:15,18:20,1,5,PHESQU,0,70,5,0,57
R2092O,2012,16:15,18:20,1,6,PHESQU,0,83,4,0,57
R2092O,2012,16:15,18:20,1,7,PHESQU,0,85,4,0,57
R2092O,2012,16:15,18:20,1,8,PHESQU,0,84,7,0,57
R2092O,2012,16:15,18:20,1,9,PHESQU,0,80,2,0,57
R2092O,2012,16:15,18:20,1,10,PHESQU,0,92,5,0,57
R2092O,2012,16:15,18:20,2,11,PHESQU,0,78,3,0,67
R2092O,2012,16:15,18:20,2,12,PHESQU,0,55,3,0,67
R2092O,2012,16:15,18:20,2,13,PHESQU,0,70,4,0,67
R2092O,2012,16:15,18:20,2,14,PHESQU,0,70,3,0,67
R2092O,2012,16:15,18:20,2,15,PHESQU,0,85,3,0,67
R2092O,2012,16:15,18:20,2,16,PHESQU,0,96,1,0,67
R2092O,2012,16:15,18:20,2,17,PHESQU,0,97,1,0,67
R2092O,2012,16:15,18:20,2,18,PHESQU,0,97,3,0,67
R2092O,2012,16:15,18:20,2,19,PHESQU,0,96,3,0,67
R2092O,2012,16:15,18:20,2,20,PHESQU,0,89,3,0,67
R2092O,2012,16:15,18:20,3,21,PHESQU,0,79,2,0,21
R2092O,2012,16:15,18:20,3,22,PHESQU,0,62,1,0,21
R2092O,2012,16:15,18:20,3,23,PHESQU,0,83,3,0,21
R2092O,2012,16:15,18:20,3,24,PHESQU,0,84,0.5,0,21
R2092O,2012,16:15,18:20,3,25,PHESQU,0,84,2,0,21
R2092O,2012,16:15,18:20,3,26,PHESQU,0,94,0.5,0,21
R2092O,2012,16:15,18:20,3,27,PHESQU,0,92,2,0,21
R2092O,2012,16:15,18:20,3,28,PHESQU,0,90,3,0,21
R2092O,2012,16:15,18:20,3,29,PHESQU,0,92,0.5,0,21
R2092O,2012,16:15,18:20,3,30,PHESQU,0,78,4,0,21
R2092O,2012,16:15,18:20,4,31,PHESQU,0,69,1,0,7
R2092O,2012,16:15,18:20,4,32,PHESQU,0,22,1,0,7
R2092O,2012,16:15,18:20,4,33,PHESQU,0,29,2,0,7
R2092O,2012,16:15,18:20,4,34,PHESQU,0,78,3,0,7
R2092O,2012,16:15,18:20,4,35,PHESQU,0,61,0.5,0,7
R2092O,2012,16:15,18:20,4,36,PHESQU,0,80,2,0,7
R2092O,2012,16:15,18:20,4,37,PHESQU,0,74,1,0,7
R2092O,2012,16:15,18:20,4,38,PHESQU,0,80,3,0,7
R2092O,2012,16:15,18:20,4,39,PHESQU,0,80,1,0,7
R2092O,2012,16:15,18:20,4,40,PHESQU,0,80,3,0,7
R2023O,2012,13:00,15:15,1,1,PHESQU,0,87,7,0,18
R2023O,2012,13:00,15:15,1,2,PHESQU,0,40,3,0,18
R2023O,2012,13:00,15:15,1,3,PHESQU,0,58,2,0,18
R2023O,2012,13:00,15:15,1,4,PHESQU,0,40,2,0,18
R2023O,2012,13:00,15:15,1,5,PHESQU,0,75,5,0,18
R2023O,2012,13:00,15:15,1,6,PHESQU,0,65,3,0,18
R2023O,2012,13:00,15:15,1,7,PHESQU,0,60,2,0,18
R2023O,2012,13:00,15:15,1,8,PHESQU,0,81,2,0,18
R2023O,2012,13:00,15:15,1,9,PHESQU,0,80,0,0,18
R2023O,2012,13:00,15:15,1,10,PHESQU,3,82,0.5,0,18
R2023O,2012,13:00,15:15,2,11,PHESQU,0,56,5,0,44
R2023O,2012,13:00,15:15,2,12,PHESQU,0,77,1,0,44
R2023O,2012,13:00,15:15,2,13,PHESQU,0,30,0.5,0,44
R2023O,2012,13:00,15:15,2,14,PHESQU,0,47,4,0,44
R2023O,2012,13:00,15:15,2,15,PHESQU,0,54,6,0,44
R2023O,2012,13:00,15:15,2,16,PHESQU,0,37,1,0,44
R2023O,2012,13:00,15:15,2,17,PHESQU,0,70,1,0,44
R2023O,2012,13:00,15:15,2,18,PHESQU,0,48,8,8,44
R2023O,2012,13:00,15:15,2,19,PHESQU,0,64,0.5,0,44
R2023O,2012,13:00,15:15,2,20,PHESQU,0,88,2,0,44
R2023O,2012,13:00,15:15,3,21,PHESQU,0,93,1,0,35
R2023O,2012,13:00,15:15,3,22,PHESQU,0,68,1,0,35
R2023O,2012,13:00,15:15,3,23,PHESQU,0,52,2,0,35
R2023O,2012,13:00,15:15,3,24,PHESQU,0,95,1,0,35
R2023O,2012,13:00,15:15,3,25,PHESQU,0,63,3,0,35
R2023O,2012,13:00,15:15,3,26,PHESQU,0,23,1,0,35
R2023O,2012,13:00,15:15,3,27,PHESQU,0,58,1,0,35
R2023O,2012,13:00,15:15,3,28,PHESQU,0,51,4,0,35
R2023O,2012,13:00,15:15,3,29,PHESQU,0,55,1,0,35
R2023O,2012,13:00,15:15,3,30,PHESQU,0,74,1,0,35
R2023O,2012,13:00,15:15,4,31,PHESQU,0,78,1,0,29
R2023O,2012,13:00,15:15,4,32,PHESQU,0,49,2,0,29
R2023O,2012,13:00,15:15,4,33,PHESQU,0,50,5,0,29
R2023O,2012,13:00,15:15,4,34,PHESQU,0,60,1,0,29
R2023O,2012,13:00,15:15,4,35,PHESQU,0,18,5,0,29
R2023O,2012,13:00,15:15,4,36,PHESQU,0,15,8,0,29
R2023O,2012,13:00,15:15,4,37,PHESQU,0,25,25,0,29
R2023O,2012,13:00,15:15,4,38,PHESQU,0,28,2,0,29
R2023O,2012,13:00,15:15,4,39,PHESQU,0,88,3,0,29
R2023O,2012,13:00,15:15,4,40,PHESQU,0,95,1,0,29
R4061O,2012,NA,NA,1,1,PHESQU,6,45,3,0,86
R4061O,2012,NA,NA,1,2,PHESQU,0,97,0.5,0,86
R4061O,2012,NA,NA,1,3,PHESQU,4,33,2,0,86
R4061O,2012,NA,NA,1,4,PHESQU,2,20,3,0,86
R4061O,2012,NA,NA,1,5,PHESQU,2,27,3,0,86
R4061O,2012,NA,NA,1,6,PHESQU,0,68,5,25,86
R4061O,2012,NA,NA,1,7,PHESQU,4,7,10,0,86
R4061O,2012,NA,NA,1,8,PHESQU,4,65,4,0,86
R4061O,2012,NA,NA,1,9,PHESQU,1,20,0.5,0,86
R4061O,2012,NA,NA,1,10,PHESQU,0,30,3,0,86
R4061O,2012,NA,NA,2,11,PHESQU,5,45,3,0,55
R4061O,2012,NA,NA,2,12,PHESQU,8,66,8,0,55
R4061O,2012,NA,NA,2,13,PHESQU,2,80,4,0,55
R4061O,2012,NA,NA,2,14,PHESQU,5,44,5,0,55
R4061O,2012,NA,NA,2,15,PHESQU,1,15,15,0,55
R4061O,2012,NA,NA,2,16,PHESQU,0,52,3,0,55
R4061O,2012,NA,NA,2,17,PHESQU,0,70,1,0,55
R4061O,2012,NA,NA,2,18,PHESQU,0,38,1,0,55
R4061O,2012,NA,NA,2,19,PHESQU,0,68,0.5,0,55
R4061O,2012,NA,NA,2,20,PHESQU,4,78,0.5,0,55
R4061O,2012,NA,NA,3,21,PHESQU,7,77,5,0,74
R4061O,2012,NA,NA,3,22,PHESQU,6,35,4,0,74
R4061O,2012,NA,NA,3,23,PHESQU,3,43,6,0,74
R4061O,2012,NA,NA,3,24,PHESQU,0,54,8,0,74
R4061O,2012,NA,NA,3,25,PHESQU,3,34,4,0,74
R4061O,2012,NA,NA,3,26,PHESQU,3,39,1,0,74
R4061O,2012,NA,NA,3,27,PHESQU,8,39,6,0,74
R4061O,2012,NA,NA,3,28,PHESQU,5,37,12,0,74
R4061O,2012,NA,NA,3,29,PHESQU,2,61,1,0,74
R4061O,2012,NA,NA,3,30,PHESQU,0,86,4,0,74
R4061O,2012,NA,NA,4,31,PHESQU,0,48,2,0,84
R4061O,2012,NA,NA,4,32,PHESQU,0,63,2,0,84
R4061O,2012,NA,NA,4,33,PHESQU,5,20,2,0,84
R4061O,2012,NA,NA,4,34,PHESQU,3,63,0.5,0,84
R4061O,2012,NA,NA,4,35,PHESQU,4,9,0.5,0,84
R4061O,2012,NA,NA,4,36,PHESQU,0,7,6,0,84
R4061O,2012,NA,NA,4,37,PHESQU,0,48,0.5,0,84
R4061O,2012,NA,NA,4,38,PHESQU,0,55,4,0,84
R4061O,2012,NA,NA,4,39,PHESQU,0,47,0.5,0,84
R4061O,2012,NA,NA,4,40,PHESQU,0,40,1,0,84
R4081O,2012,15:20,NA,1,1,PHESQU,7,80,1,0,49
R4081O,2012,15:20,NA,1,2,PHESQU,0,45,1,0,49
R4081O,2012,15:20,NA,1,3,PHESQU,4,78,0.5,0,49
R4081O,2012,15:20,NA,1,4,PHESQU,4,57,7,0,49
R4081O,2012,15:20,NA,1,5,PHESQU,10,43,4,0,49
R4081O,2012,15:20,NA,1,6,PHESQU,8,75,2,0,49
R4081O,2012,15:20,NA,1,7,PHESQU,4,94,2,0,49
R4081O,2012,15:20,NA,1,8,PHESQU,4,93,3,0,49
R4081O,2012,15:20,NA,1,9,PHESQU,0,93,0.5,0,49
R4081O,2012,15:20,NA,1,10,PHESQU,10,72,2,0,49
R4081O,2012,15:20,NA,2,11,PHESQU,2,58,2,0,56
R4081O,2012,15:20,NA,2,12,PHESQU,6,78,1,0,56
R4081O,2012,15:20,NA,2,13,PHESQU,5,48,1,0,56
R4081O,2012,15:20,NA,2,14,PHESQU,1,12,3,0,56
R4081O,2012,15:20,NA,2,15,PHESQU,8,38,2,0,56
R4081O,2012,15:20,NA,2,16,PHESQU,4,75,3,0,56
R4081O,2012,15:20,NA,2,17,PHESQU,5,80,0.5,0,56
R4081O,2012,15:20,NA,2,18,PHESQU,5,44,6,0,56
R4081O,2012,15:20,NA,2,19,PHESQU,7,60,22,0,56
R4081O,2012,15:20,NA,2,20,PHESQU,0,96,0.5,0,56
R4081O,2012,15:20,NA,3,21,PHESQU,11,85,0.5,0,17
R4081O,2012,15:20,NA,3,22,PHESQU,0,92,2,0,17
R4081O,2012,15:20,NA,3,23,PHESQU,6,91,2,0,17
R4081O,2012,15:20,NA,3,24,PHESQU,7,74,0.5,0,17
R4081O,2012,15:20,NA,3,25,PHESQU,2,96,1,0,17
R4081O,2012,15:20,NA,3,26,PHESQU,7,92,2,0,17
R4081O,2012,15:20,NA,3,27,PHESQU,0,60,0.5,0,17
R4081O,2012,15:20,NA,3,28,PHESQU,0,97,0,0,17
R4081O,2012,15:20,NA,3,29,PHESQU,0,98,0.5,0,17
R4081O,2012,15:20,NA,3,30,PHESQU,4,16,12,19,17
R4081O,2012,15:20,NA,4,31,PHESQU,1,90,0.5,0,16
R4081O,2012,15:20,NA,4,32,PHESQU,0,73,3,0,16
R4081O,2012,15:20,NA,4,33,PHESQU,4,94,0.5,0,16
R4081O,2012,15:20,NA,4,34,PHESQU,1,99,0.5,0,16
R4081O,2012,15:20,NA,4,35,PHESQU,8,70,0.5,0,16
R4081O,2012,15:20,NA,4,36,PHESQU,4,82,0.5,0,16
R4081O,2012,15:20,NA,4,37,PHESQU,2,80,0.5,0,16
R4081O,2012,15:20,NA,4,38,PHESQU,0,67,13,0,16
R4081O,2012,15:20,NA,4,39,PHESQU,0,52,23,10,16
R4081O,2012,15:20,NA,4,40,PHESQU,0,6,1,0,16
B1111O,2012,10:40,12:45,1,1,PHESQU,0,68,15,0,48
B1111O,2012,10:40,12:45,1,2,PHESQU,0,82,2,0,48
B1111O,2012,10:40,12:45,1,3,PHESQU,0,28,4,0,48
B1111O,2012,10:40,12:45,1,4,PHESQU,0,55,2,0,48
B1111O,2012,10:40,12:45,1,5,PHESQU,0,48,21,0,48
B1111O,2012,10:40,12:45,1,6,PHESQU,0,51,5,0,48
B1111O,2012,10:40,12:45,1,7,PHESQU,0,55,10,0,48
B1111O,2012,10:40,12:45,1,8,PHESQU,0,60,7,0,48
B1111O,2012,10:40,12:45,1,9,PHESQU,0,69,4,0,48
B1111O,2012,10:40,12:45,1,10,PHESQU,9,72,21,0,48
B1111O,2012,10:40,12:45,2,11,PHESQU,0,78,2,0,39
B1111O,2012,10:40,12:45,2,12,PHESQU,0,75,1,0,39
B1111O,2012,10:40,12:45,2,13,PHESQU,0,80,1,0,39
B1111O,2012,10:40,12:45,2,14,PHESQU,0,62,4,0,39
B1111O,2012,10:40,12:45,2,15,PHESQU,0,71,5,0,39
B1111O,2012,10:40,12:45,2,16,PHESQU,0,82,5,0,39
B1111O,2012,10:40,12:45,2,17,PHESQU,0,73,10,0,39
B1111O,2012,10:40,12:45,2,18,PHESQU,4,50,18,0,39
B1111O,2012,10:40,12:45,2,19,PHESQU,0,91,1,0,39
B1111O,2012,10:40,12:45,2,20,PHESQU,0,70,8,0,39
B1111O,2012,10:40,12:45,3,21,PHESQU,0,56,16,0,27
B1111O,2012,10:40,12:45,3,22,PHESQU,0,69,8,0,27
B1111O,2012,10:40,12:45,3,23,PHESQU,0,89,6,0,27
B1111O,2012,10:40,12:45,3,24,PHESQU,0,74,13,11,27
B1111O,2012,10:40,12:45,3,25,PHESQU,0,74,9,0,27
B1111O,2012,10:40,12:45,3,26,PHESQU,0,68,25,0,27
B1111O,2012,10:40,12:45,3,27,PHESQU,0,54,30,0,27
B1111O,2012,10:40,12:45,3,28,PHESQU,1,74,6,0,27
B1111O,2012,10:40,12:45,3,29,PHESQU,0,60,13,0,27
B1111O,2012,10:40,12:45,3,30,PHESQU,0,83,0.5,0,27
B1111O,2012,10:40,12:45,4,31,PHESQU,0,64,18,0,26
B1111O,2012,10:40,12:45,4,32,PHESQU,0,52,27,0,26
B1111O,2012,10:40,12:45,4,33,PHESQU,0,77,10,0,26
B1111O,2012,10:40,12:45,4,34,PHESQU,0,63,14,0,26
B1111O,2012,10:40,12:45,4,35,PHESQU,0,13,2,0,26
B1111O,2012,10:40,12:45,4,36,PHESQU,0,51,23,0,26
B1111O,2012,10:40,12:45,4,37,PHESQU,0,59,14,0,26
B1111O,2012,10:40,12:45,4,38,PHESQU,0,55,12,0,26
B1111O,2012,10:40,12:45,4,39,PHESQU,2,58,3,0,26
B1111O,2012,10:40,12:45,4,40,PHESQU,0,96,0.5,0,26
B1091O,2012,14:25,NA,1,1,PHESQU,0,47,20,0,106
B1091O,2012,14:25,NA,1,2,PHESQU,0,48,21,0,106
B1091O,2012,14:25,NA,1,3,PHESQU,0,28,12,0,106
B1091O,2012,14:25,NA,1,4,PHESQU,0,3,30,0,106
B1091O,2012,14:25,NA,1,5,PHESQU,1,84,6,0,106
B1091O,2012,14:25,NA,1,6,PHESQU,0,21,5,0,106
B1091O,2012,14:25,NA,1,7,PHESQU,1,47,18,0,106
B1091O,2012,14:25,NA,1,8,PHESQU,9,20,30,0,106
B1091O,2012,14:25,NA,1,9,PHESQU,15,45,7,0,106
B1091O,2012,14:25,NA,1,10,PHESQU,5,21,20,0,106
B1091O,2012,14:25,NA,2,11,PHESQU,8,30,12,0,109
B1091O,2012,14:25,NA,2,12,PHESQU,3,75,5,0,109
B1091O,2012,14:25,NA,2,13,PHESQU,9,51,5,0,109
B1091O,2012,14:25,NA,2,14,PHESQU,14,83,2,0,109
B1091O,2012,14:25,NA,2,15,PHESQU,32,37,6,0,109
B1091O,2012,14:25,NA,2,16,PHESQU,7,12,0.5,0,109
B1091O,2012,14:25,NA,2,17,PHESQU,14,55,2,0,109
B1091O,2012,14:25,NA,2,18,PHESQU,9,16,2,0,109
B1091O,2012,14:25,NA,2,19,PHESQU,0,39,9,0,109
B1091O,2012,14:25,NA,2,20,PHESQU,0,75,2,0,109
B1091O,2012,14:25,NA,3,21,PHESQU,0,96,0,0,50
B1091O,2012,14:25,NA,3,22,PHESQU,14,68,3,0,50
B1091O,2012,14:25,NA,3,23,PHESQU,3,15,9,0,50
B1091O,2012,14:25,NA,3,24,PHESQU,0,58,4,0,50
B1091O,2012,14:25,NA,3,25,PHESQU,3,48,1,0,50
B1091O,2012,14:25,NA,3,26,PHESQU,15,58,2,0,50
B1091O,2012,14:25,NA,3,27,PHESQU,2,78,0.5,0,50
B1091O,2012,14:25,NA,3,28,PHESQU,0,38,3,0,50
B1091O,2012,14:25,NA,3,29,PHESQU,0,33,3,0,50
B1091O,2012,14:25,NA,3,30,PHESQU,0,69,5,0,50
B1091O,2012,14:25,NA,4,31,PHESQU,0,69,2,0,26
B1091O,2012,14:25,NA,4,32,PHESQU,0,55,2,0,26
B1091O,2012,14:25,NA,4,33,PHESQU,1,66,3,0,26
B1091O,2012,14:25,NA,4,34,PHESQU,0,57,2,0,26
B1091O,2012,14:25,NA,4,35,PHESQU,0,52,4,0,26
B1091O,2012,14:25,NA,4,36,PHESQU,0,76,1,0,26
B1091O,2012,14:25,NA,4,37,PHESQU,0,63,3,0,26
B1091O,2012,14:25,NA,4,38,PHESQU,1,69,9,0,26
B1091O,2012,14:25,NA,4,39,PHESQU,0,58,4,0,26
B1091O,2012,14:25,NA,4,40,PHESQU,0,69,3,0,26
B1071O,2012,NA,NA,1,1,PHESQU,2,68,2,0,141
B1071O,2012,NA,NA,1,2,PHESQU,0,76,3,0,141
B1071O,2012,NA,NA,1,3,PHESQU,0,48,4,0,141
B1071O,2012,NA,NA,1,4,PHESQU,2,78,6,0,141
B1071O,2012,NA,NA,1,5,PHESQU,0,82,6,0,141
B1071O,2012,NA,NA,1,6,PHESQU,2,85,5,0,141
B1071O,2012,NA,NA,1,7,PHESQU,2,87,11,0,141
B1071O,2012,NA,NA,1,8,PHESQU,1,56,4,0,141
B1071O,2012,NA,NA,1,9,PHESQU,0,65,18,0,141
B1071O,2012,NA,NA,1,10,PHESQU,4,70,3,0,141
B1071O,2012,NA,NA,2,11,PHESQU,0,50,8,0,148
B1071O,2012,NA,NA,2,12,PHESQU,0,47,28,0,148
B1071O,2012,NA,NA,2,13,PHESQU,2,48,10,0,148
B1071O,2012,NA,NA,2,14,PHESQU,7,60,10,0,148
B1071O,2012,NA,NA,2,15,PHESQU,0,7,8,0,148
B1071O,2012,NA,NA,2,16,PHESQU,0,30,7,0,148
B1071O,2012,NA,NA,2,17,PHESQU,0,47,6,0,148
B1071O,2012,NA,NA,2,18,PHESQU,1,53,21,0,148
B1071O,2012,NA,NA,2,19,PHESQU,7,40,6,0,148
B1071O,2012,NA,NA,2,20,PHESQU,38,22,13,0,148
B1071O,2012,NA,NA,3,21,PHESQU,1,59,9,0,145
B1071O,2012,NA,NA,3,22,PHESQU,3,50,4,0,145
B1071O,2012,NA,NA,3,23,PHESQU,0,65,7,0,145
B1071O,2012,NA,NA,3,24,PHESQU,0,93,1,0,145
B1071O,2012,NA,NA,3,25,PHESQU,1,14,43,0,145
B1071O,2012,NA,NA,3,26,PHESQU,0,87,1,0,145
B1071O,2012,NA,NA,3,27,PHESQU,0,74,1,0,145
B1071O,2012,NA,NA,3,28,PHESQU,0,73,0.5,0,145
B1071O,2012,NA,NA,3,29,PHESQU,0,56,1,0,145
B1071O,2012,NA,NA,3,30,PHESQU,8,88,2,0,145
B1071O,2012,NA,NA,4,31,PHESQU,3,49,3,0,118
B1071O,2012,NA,NA,4,32,PHESQU,0,16,0.5,0,118
B1071O,2012,NA,NA,4,33,PHESQU,0,74,2,0,118
B1071O,2012,NA,NA,4,34,PHESQU,1,75,2,0,118
B1071O,2012,NA,NA,4,35,PHESQU,1,75,9,0,118
B1071O,2012,NA,NA,4,36,PHESQU,0,50,6,0,118
B1071O,2012,NA,NA,4,37,PHESQU,1,74,6,0,118
B1071O,2012,NA,NA,4,38,PHESQU,0,57,10,0,118
B1071O,2012,NA,NA,4,39,PHESQU,0,57,11,0,118
B1071O,2012,NA,NA,4,40,PHESQU,0,48,16,0,118
B1041O,2012,14:10,16:50,1,1,PHESQU,0,26,23,0,54
B1041O,2012,14:10,16:50,1,2,PHESQU,0,25,7,44,54
B1041O,2012,14:10,16:50,1,3,PHESQU,0,65,5,20,54
B1041O,2012,14:10,16:50,1,4,PHESQU,0,11,4,26,54
B1041O,2012,14:10,16:50,1,5,PHESQU,0,46,28,0,54
B1041O,2012,14:10,16:50,1,6,PHESQU,0,5,18,0,54
B1041O,2012,14:10,16:50,1,7,PHESQU,0,31,20,0,54
B1041O,2012,14:10,16:50,1,8,PHESQU,0,12,16,0,54
B1041O,2012,14:10,16:50,1,9,PHESQU,0,8,5,0,54
B1041O,2012,14:10,16:50,1,10,PHESQU,0,6,20,0,54
B1041O,2012,14:10,16:50,2,11,PHESQU,0,75,11,0,32
B1041O,2012,14:10,16:50,2,12,PHESQU,0,60,18,0,32
B1041O,2012,14:10,16:50,2,13,PHESQU,0,35,15,0,32
B1041O,2012,14:10,16:50,2,14,PHESQU,0,48,33,0,32
B1041O,2012,14:10,16:50,2,15,PHESQU,0,23,20,0,32
B1041O,2012,14:10,16:50,2,16,PHESQU,0,15,30,0,32
B1041O,2012,14:10,16:50,2,17,PHESQU,0,3,52,0,32
B1041O,2012,14:10,16:50,2,18,PHESQU,0,13,18,0,32
B1041O,2012,14:10,16:50,2,19,PHESQU,0,20,11,0,32
B1041O,2012,14:10,16:50,2,20,PHESQU,0,20,17,0,32
B1041O,2012,14:10,16:50,3,21,PHESQU,0,35,20,0,31
B1041O,2012,14:10,16:50,3,22,PHESQU,0,51,14,11,31
B1041O,2012,14:10,16:50,3,23,PHESQU,0,32,22,0,31
B1041O,2012,14:10,16:50,3,24,PHESQU,0,33,5,20,31
B1041O,2012,14:10,16:50,3,25,PHESQU,0,72,7,0,31
B1041O,2012,14:10,16:50,3,26,PHESQU,0,60,16,0,31
B1041O,2012,14:10,16:50,3,27,PHESQU,0,17,4,70,31
B1041O,2012,14:10,16:50,3,28,PHESQU,0,26,22,0,31
B1041O,2012,14:10,16:50,3,29,PHESQU,0,20,24,0,31
B1041O,2012,14:10,16:50,3,30,PHESQU,0,32,11,0,31
B1041O,2012,14:10,16:50,4,31,PHESQU,0,43,11,0,27
B1041O,2012,14:10,16:50,4,32,PHESQU,0,21,28,0,27
B1041O,2012,14:10,16:50,4,33,PHESQU,0,26,7,0,27
B1041O,2012,14:10,16:50,4,34,PHESQU,0,30,4,0,27
B1041O,2012,14:10,16:50,4,35,PHESQU,0,11,6,0,27
B1041O,2012,14:10,16:50,4,36,PHESQU,0,35,7,0,27
B1041O,2012,14:10,16:50,4,37,PHESQU,0,45,7,0,27
B1041O,2012,14:10,16:50,4,38,PHESQU,0,40,14,0,27
B1041O,2012,14:10,16:50,4,39,PHESQU,0,20,10,0,27
B1041O,2012,14:10,16:50,4,40,PHESQU,0,60,8,0,27
N2041O,2012,NA,NA,1,1,PHESQU,0,75,0.5,0,11
N2041O,2012,NA,NA,1,2,PHESQU,0,55,1,0,11
N2041O,2012,NA,NA,1,3,PHESQU,0,63,6,0,11
N2041O,2012,NA,NA,1,4,PHESQU,0,68,10,0,11
N2041O,2012,NA,NA,1,5,PHESQU,0,89,2,0,11
N2041O,2012,NA,NA,1,6,PHESQU,0,61,12,0,11
N2041O,2012,NA,NA,1,7,PHESQU,1,50,1,0,11
N2041O,2012,NA,NA,1,8,PHESQU,0,94,0.5,0,11
N2041O,2012,NA,NA,1,9,PHESQU,0,70,0.5,0,11
N2041O,2012,NA,NA,1,10,PHESQU,1,85,2,0,11
